,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,time_to_first_funding,time_first_to_last_funding,status_encoded
24304,Rentobo,Venture Capital,0.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,6,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24305,RentPost,Property Management,25000.0,operating,USA,GA,Atlanta,Atlanta,1.0,6,2009,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,2
24306,RentShare,Curated Web,305000.0,operating,USA,NY,New York City,New York,1.0,1,2010,305000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958904109589042,0.0,2
24307,RentStuff.com,Curated Web,675000.0,acquired,USA,TN,Nashville,Nashville,2.0,1,2010,675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397260273972602,0.9397260273972603,0
24308,RentWiki,Real Estate,3730000.0,operating,USA,GA,Atlanta,Atlanta,2.0,5,2008,1300000.0,2430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,1.7863013698630137,2
24309,Renuvix,Manufacturing,250000.0,operating,USA,ND,Fargo,Fargo,1.0,1,2013,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917808219178082,0.0,2
24310,Reonomy,Analytics,4850000.0,operating,USA,NY,New York City,New York,2.0,3,2013,1150000.0,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465753424657533,2
24311,Reorg Research,Market Research,1254544.0,operating,USA,NY,New York City,New York,1.0,1,2012,1254544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175342465753425,0.0,2
24312,Repair Report,Curated Web,20000.0,operating,USA,AZ,Phoenix,Scottsdale,1.0,6,2012,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915068493150685,0.0,2
24313,Repairogen,Cosmetic Surgery,115119.0,operating,USA,NY,New York City,New York,1.0,9,2012,0.0,115119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397260273972602,0.0,2
24314,RepairPal,Curated Web,21300000.0,operating,USA,CA,SF Bay Area,San Francisco,6.0,1,2007,950000.0,20350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808219178082191,5.536986301369863,2
24315,Repairy,other,0.0,operating,GBR,other,London,London,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808219178082191,0.0,2
24316,Replay Solutions,Software,15200000.0,operating,USA,CA,SF Bay Area,Redwood City,2.0,1,2004,0.0,15200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9287671232876713,1.704109589041096,2
24317,Replay Technologies,Software,9000000.0,operating,USA,CA,SF Bay Area,Newark,2.0,1,2011,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158904109589041,0.2602739726027397,2
24318,Replenish,Biotechnology,10249632.0,operating,USA,CA,Los Angeles,Pasadena,1.0,1,2007,0.0,10249632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536986301369863,0.0,2
24319,Replica Labs,3D Technology,0.0,operating,COL,other,COL - Other,Antioquia,1.0,11,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136986301369863,0.0,2
24320,Replise,Information Technology,0.0,operating,HUN,other,Budapest,Budapest,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750684931506849,0.0,2
24321,Reply! Inc.,Advertising,84590402.0,operating,USA,CA,SF Bay Area,San Ramon,7.0,1,2001,0.0,42500000.0,0.0,0.0,0.0,1079000.0,0.0,0.0,41011402.0,0.0,17000000.0,6000000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,4.23013698630137,9.186301369863013,2
24322,ReplyAll,other,100000.0,operating,ISR,other,Tel Aviv,Jerusalem,1.0,11,2012,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945205479452054,0.0,2
24323,ReplyBuy,App Marketing,940000.0,operating,USA,AZ,Phoenix,Scottsdale,2.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,690000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.367123287671233,0.22465753424657534,2
24324,ReplySend,Email,118000.0,operating,USA,CO,Denver,Boulder,1.0,9,2011,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657534246575343,0.0,2
24325,reportbrain,Surveys,200000.0,operating,other,other,other,other,2.0,1,2010,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0273972602739727,0.6383561643835617,2
24326,REPP,Identity,1384222.0,operating,USA,OH,Cincinnati,Cincinnati,7.0,6,2012,915000.0,0.0,0.0,0.0,0.0,469222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945205479452055,1.5205479452054795,2
24327,Reppify,Social Media,250000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,5,2009,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575342465753425,0.0,2
24328,Reppler,Curated Web,500000.0,acquired,USA,CA,SF Bay Area,Palo Alto,1.0,8,2010,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043835616438356165,0.0,0
24329,Reproductive Research Technologies,Biotechnology,720000.0,operating,USA,TX,Houston,Houston,1.0,1,2004,0.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397260273972603,0.0,2
24330,Repsly Inc.,Enterprise Software,1292375.0,operating,USA,MA,Boston,Boston,2.0,3,2010,123045.0,0.0,0.0,0.0,0.0,0.0,1169330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054794520547945,4.03013698630137,2
24331,Republic Project,Advertising,1000000.0,acquired,USA,CA,Los Angeles,Santa Monica,1.0,8,2008,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087671232876712,0.0,0
24332,Repunch,Big Data Analytics,35000.0,operating,USA,NY,New York City,Brooklyn,2.0,1,2012,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4164383561643836,0.4383561643835616,2
24333,Reputami GmbH,Hospitality,0.0,operating,DEU,other,Cologne,KÃ¶ln,1.0,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438356164383561,0.0,2
24334,Reputation.com,Curated Web,67650000.0,operating,USA,CA,SF Bay Area,Redwood City,6.0,1,2006,0.0,67650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,8650000.0,15000000.0,41000000.0,0.0,0.0,0.0,0.0,2.6767123287671235,4.49041095890411,2
24335,reQall,Hardware,2500000.0,operating,IND,other,Hyderabad,Hyderabad,1.0,1,2007,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2
24336,REQQI,Advertising,117094.0,operating,GBR,other,London,London,2.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,117094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986301369863014,0.08493150684931507,2
24337,ReqSpot.com,E-Commerce,0.0,operating,USA,TX,Houston,Houston,1.0,10,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397260273972603,0.0,2
24338,reQwip,Mobile Commerce,150500.0,operating,USA,TX,Austin,Austin,4.0,1,2012,50000.0,0.0,0.0,0.0,87500.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808219178082192,1.7178082191780821,2
24339,Rerecipe,Curated Web,100000.0,closed,USA,CA,SF Bay Area,San Francisco,1.0,3,2010,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39452054794520547,0.0,1
24340,RESAAS,Social Media Marketing,16447317.0,operating,CAN,BC,Vancouver,Vancouver,11.0,6,2009,648414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397260273972603,5.0849315068493155,2
24341,Resale Therapy,E-Commerce Platforms,260000.0,operating,USA,WA,Seattle,Seattle,2.0,1,2014,35000.0,0.0,0.0,0.0,0.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698630136986301,2
24342,REscour,Commercial Real Estate,100000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958904109589041,0.0,2
24343,RescueTime,SaaS,920000.0,operating,USA,WA,Seattle,Seattle,2.0,4,2007,20000.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536986301369863,0.8849315068493151,2
24344,Research & Innovation,Market Research,2120000.0,operating,JPN,other,Tokyo,Tokyo,1.0,1,2011,2120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6410958904109587,0.0,2
24345,Research for Good,other,502500.0,operating,USA,WA,Seattle,Seattle,1.0,1,2010,502500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8904109589041096,0.0,2
24346,Research Journalist,Networking,0.0,operating,USA,FL,Tampa,Tampa,1.0,11,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043835616438356,0.0,2
24347,ResearchGate,Social Network Media,35000000.0,operating,DEU,other,Berlin,Berlin,3.0,5,2008,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,2.372602739726027,2.723287671232877,2
24348,Resermap,Software,159103.0,operating,ARG,other,Buenos Aires,Buenos Aires,4.0,11,2010,129103.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8986301369863015,2
24349,ReserveMyHome,Travel,0.0,closed,USA,NV,NV - Other,Incline Village,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876712328767123,0.0,1
24350,ReserveOut,Online Reservations,0.0,operating,other,other,other,other,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643835616438356,0.0,2
24351,Reset Therapeutics,Biotechnology,15103062.0,operating,USA,CA,SF Bay Area,South San Francisco,2.0,1,2008,0.0,14796231.0,0.0,0.0,0.0,306831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926027397260274,0.6684931506849315,2
24352,Resgrid,SaaS,0.0,operating,USA,NV,Reno - Sparks,Carson City,1.0,10,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29041095890410956,0.0,2
24353,Resident Gifts,Real Estate,605000.0,operating,USA,FL,Palm Beaches,Palm Beach Gardens,1.0,1,2009,0.0,605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791780821917808,0.0,2
24354,Resident Research,Real Estate,0.0,operating,USA,NC,Charlotte,Charlotte,1.0,6,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010958904109589041,0.0,2
24355,Resilient Network Systems,Web Hosting,9875231.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,1,2009,0.0,9875231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602739726027397,1.1342465753424658,2
24356,Resilinc,Logistics,8000000.0,operating,USA,CA,SF Bay Area,Milpitas,1.0,1,2010,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090410958904109,0.0,2
24357,ResiModel,Software,2536000.0,operating,USA,NY,New York City,New York,2.0,1,2010,0.0,0.0,0.0,0.0,0.0,2536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7726027397260276,0.9835616438356164,2
24358,resmio,Social Media,0.0,operating,DEU,other,Leonberg,LÃ¼neburg,1.0,11,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6136986301369862,0.0,2
24359,ReSnap,Curated Web,66299.0,operating,other,other,other,other,1.0,9,2013,66299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08493150684931507,0.0,2
24360,Resolve Therapeutics,Biotechnology,8883334.0,operating,USA,WA,Seattle,Kirkland,3.0,1,2010,0.0,7800000.0,0.0,0.0,0.0,1083334.0,0.0,0.0,0.0,0.0,2000000.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726027397260274,1.463013698630137,2
24361,Resolver,Software,8240000.0,operating,CAN,ON,Toronto,Toronto,2.0,1,2000,0.0,8240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041095890410959,1.7205479452054795,2
24362,Resolvyx Pharmaceuticals,Biotechnology,3700000.0,operating,USA,MA,Boston,Cambridge,2.0,1,2001,0.0,2500000.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.465753424657533,0.39452054794520547,2
24363,Resonant Inc,Mobile,7119238.0,operating,USA,CA,Santa Barbara,Santa Barbara,2.0,1,2012,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463013698630137,1.178082191780822,2
24364,Resonant Sensors Inc.,Medical,0.0,operating,USA,TX,Dallas,Arlington,1.0,12,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3863013698630136,0.0,2
24365,Resonant Vibes,Curated Web,350000.0,closed,USA,KY,Louisville,Louisville,1.0,1,2004,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.904109589041096,0.0,1
24366,Resonate,Politics,29000000.0,operating,USA,VA,"Washington, D.C.",Reston,4.0,1,2008,0.0,27000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,5000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3452054794520547,5.153424657534247,2
24367,Resonergy,other,0.0,operating,other,other,other,other,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2493150684931507,0.0,2
24368,Resoomay,Staffing Firms,35000.0,operating,USA,NY,New York City,New York,1.0,10,2012,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8054794520547945,0.0,2
24369,Resort Gems,Consumers,1100000.0,operating,USA,OH,"Columbus, Ohio",Powell,2.0,3,2010,800000.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041095890410959,0.2493150684931507,2
24370,ResoServ,Hardware + Software,1210000.0,operating,FRA,other,FRA - Other,Chaville,1.0,1,2000,0.0,1210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046575342465753,0.0,2
24371,Resource Capital,Real Estate,45900000.0,operating,USA,NY,New York City,New York,1.0,1,2005,0.0,0.0,0.0,0.0,0.0,45900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.424657534246576,0.0,2
24372,Resource Guru,Apps,1142000.0,operating,GBR,other,London,London,2.0,12,2011,1142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106849315068493,2
24373,ResourceKraft,Clean Technology,813000.0,operating,IRL,other,Limerick,Limerick,1.0,1,2007,813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249315068493151,0.0,2
24374,RESPACE,other,11305.0,operating,KOR,other,Seoul,Seoul,1.0,10,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049315068493150684,0.0,2
24375,Respect Network,Software,3375020.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1,2010,0.0,3375020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364383561643836,0.0,2
24376,Respectance,Social Media,1750000.0,operating,USA,CA,SF Bay Area,San Mateo,2.0,6,2006,250000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0821917808219178,2
24377,Respi,Hardware,90000.0,operating,USA,MD,Baltimore,Baltimore,2.0,1,2013,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3643835616438356,0.049315068493150684,2
24378,Respicardia,Health Care,32004000.0,operating,USA,MN,Minneapolis,Minnetonka,3.0,1,2006,0.0,30000006.0,0.0,0.0,2003994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000006.0,0.0,0.0,0.0,0.0,7.67945205479452,1.1315068493150684,2
24379,Respiderm Corporation,Medical,0.0,operating,USA,AR,Little Rock,Little Rock,1.0,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7945205479452055,0.0,2
24380,Respiratory Motion,Health Care,6581289.0,operating,USA,MA,Boston,Waltham,9.0,1,2010,0.0,6581289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5808219178082192,2.5753424657534247,2
24381,Respiratory Technologies,Hardware + Software,500000.0,operating,USA,MN,Minneapolis,Saint Paul,1.0,1,2004,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.180821917808219,0.0,2
24382,Responsa,Curated Web,373275.0,operating,ITA,other,Roncade,Roncade,1.0,5,2012,373275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16986301369863,0.0,2
24383,Response Analytics,Finance,4250000.0,operating,USA,AZ,Phoenix,Scottsdale,1.0,1,2006,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602739726027397,0.0,2
24384,ResponseTap (formerly AdInsight),Advertising,9372811.0,operating,GBR,other,Manchester,Manchester,2.0,6,2008,0.0,9372811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,6772811.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9232876712328766,2.010958904109589,2
24385,Responsible City,Social Media,0.0,closed,USA,MA,Boston,Cambridge,1.0,12,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06027397260273973,0.0,1
24386,Responsive Energy Group,Clean Technology,10000.0,operating,USA,IL,Chicago,Schaumburg,1.0,1,2011,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389041095890411,0.0,2
24387,Responsive Sports,Sports,0.0,operating,other,other,other,other,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16164383561643836,0.0,2
24388,ResQÂ Medical,Health Care,110500.0,operating,other,other,other,other,2.0,5,2013,0.0,110500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383561643835617,0.0,2
24389,Rest Devices,Hardware + Software,1800000.0,operating,USA,MA,Boston,Boston,2.0,2,2011,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150684931506849,2.26027397260274,2
24390,Restalo,Hotels,11446000.0,operating,ESP,other,Barcelona,Barcelona,2.0,1,2009,0.0,11446000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4164383561643836,2.2958904109589042,2
24391,Restaro,Apps,100000.0,operating,other,other,other,other,1.0,4,2014,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40821917808219177,0.0,2
24392,Restaurant Revolution Technologies,Hospitality,3665400.0,operating,USA,AZ,Phoenix,Phoenix,3.0,1,2008,0.0,3665400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336986301369863,3.282191780821918,2
24393,Restlet,Developer APIs,4000000.0,operating,USA,CA,SF Bay Area,Palo Alto,2.0,1,2012,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8712328767123287,1.0191780821917809,2
24394,restOpolis,Hospitality,0.0,operating,ITA,other,Milan,Milan,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.128767123287671,0.0,2
24395,Restopolitan,other,237401.0,operating,FRA,other,Paris,Paris,1.0,1,2006,237401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498630136986302,0.0,2
24396,Restorando,Curated Web,16500000.0,operating,ARG,other,Buenos Aires,Buenos Aires,2.0,1,2011,0.0,16500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,13300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1424657534246576,1.4821917808219178,2
24397,Restoration Robotics,Biotechnology,112999999.0,operating,USA,CA,SF Bay Area,Mountain View,4.0,1,2002,0.0,111000000.0,0.0,0.0,0.0,1999999.0,0.0,0.0,0.0,0.0,0.0,25000000.0,86000000.0,0.0,0.0,0.0,0.0,0.0,5.616438356164384,7.249315068493151,2
24398,Restore Flow Allografts,Biotechnology,750000.0,operating,USA,IL,Chicago,Chicago,1.0,1,2013,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438356164383562,0.0,2
24399,"Restore Medical Solutions, Inc.",Health Care,4100000.0,operating,USA,TN,Memphis,Memphis,4.0,5,2012,1550000.0,2550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561643835616438,1.643835616438356,2
24400,Restore Water,other,0.0,operating,USA,IN,Indianapolis,Indianapolis,1.0,6,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493150684931507,0.0,2
24401,Restored Hearing Ltd.,Health and Wellness,0.0,operating,USA,OH,"Columbus, Ohio",Dublin,1.0,9,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2904109589041095,0.0,2
